timestamp,realized_variance,daily_volatility
2025-08-31 05:36:00+00:00,8.672428516997718e-08,0.011175104950056046
2025-08-31 05:37:00+00:00,1.4653202884346286e-07,0.014526049756715917
2025-08-31 05:38:00+00:00,2.996968165584403e-07,0.020774104453481358
2025-08-31 05:39:00+00:00,5.9415556334587105e-08,0.009249778436362972
2025-08-31 05:40:00+00:00,6.830531989735914e-08,0.009917643906301394
2025-08-31 05:41:00+00:00,1.2187694066826812e-07,0.01324774677302922
2025-08-31 05:42:00+00:00,1.3693241638031438e-07,0.014042175030516203
2025-08-31 05:43:00+00:00,9.570091679875798e-08,0.01173922144736232
2025-08-31 05:44:00+00:00,2.6091621989807224e-08,0.006129595065362997
2025-08-31 05:45:00+00:00,1.2060213640969827e-07,0.013178280480774627
2025-08-31 05:46:00+00:00,7.825008431946588e-08,0.010615089326992537
2025-08-31 05:47:00+00:00,6.094478221650691e-08,0.009368056703061204
2025-08-31 05:48:00+00:00,3.776829730324483e-08,0.007374710036108034
2025-08-31 05:49:00+00:00,1.4605881001846974e-08,0.004586116946029575
2025-08-31 05:50:00+00:00,1.3543747714297983e-08,0.004416219730560188
2025-08-31 05:51:00+00:00,4.5336521490062565e-08,0.008079888052794425
2025-08-31 05:52:00+00:00,1.3202955897595675e-08,0.004360304632997306
2025-08-31 05:53:00+00:00,1.4449453851556295e-07,0.014424705732264027
2025-08-31 05:54:00+00:00,1.414480747376134e-07,0.014271833365835075
2025-08-31 05:55:00+00:00,7.457514413719149e-08,0.010362828164046519
2025-08-31 05:56:00+00:00,2.2032902965874867e-08,0.005632706300781163
2025-08-31 05:57:00+00:00,2.543663492253865e-08,0.00605216938695999
2025-08-31 05:58:00+00:00,8.024755314029023e-08,0.010749719834582571
2025-08-31 05:59:00+00:00,2.7632422134103657e-08,0.006307986039387633
2025-08-31 06:00:00+00:00,1.0409638184812509e-07,0.012243316130089109
2025-08-31 06:01:00+00:00,4.0714209514010165e-08,0.007656922469254514
2025-08-31 06:02:00+00:00,5.8927613768680734e-08,0.009211718831298546
2025-08-31 06:03:00+00:00,1.2040026067313588e-07,0.013167246309282577
2025-08-31 06:04:00+00:00,1.085025353415375e-07,0.012499746033092592
2025-08-31 06:05:00+00:00,2.0781246069077276e-08,0.005470374241262775
2025-08-31 06:06:00+00:00,4.972868229273939e-08,0.008462227986856932
2025-08-31 06:07:00+00:00,7.263695966995061e-08,0.010227278324399356
2025-08-31 06:08:00+00:00,5.536451806009878e-08,0.008928880445304564
2025-08-31 06:09:00+00:00,2.262284864687504e-08,0.005707617896417039
2025-08-31 06:10:00+00:00,4.873494098709559e-08,0.008377249848334335
2025-08-31 06:11:00+00:00,1.4382033452894046e-08,0.004550838183474274
